,dimension,birth,death
199,0,0.0,0.7464769665471733
200,0,0.0,0.7336271923751391
201,0,0.0,0.7285293384569755
202,0,0.0,0.7192636558750471
203,0,0.0,0.7076170040492776
204,0,0.0,0.6942185685737391
205,0,0.0,0.693596962414257
206,0,0.0,0.6738171701716839
207,0,0.0,0.6697787807064354
208,0,0.0,0.6603468060176629
209,0,0.0,0.6593484676566221
210,0,0.0,0.6574403145785173
211,0,0.0,0.6526086162119549
212,0,0.0,0.6417651767352905
213,0,0.0,0.631299944786687
214,0,0.0,0.6276662012693729
215,0,0.0,0.6161815151947169
216,0,0.0,0.6040609993823705
217,0,0.0,0.5988549455700605
218,0,0.0,0.592513163881843
219,0,0.0,0.5715313667035619
220,0,0.0,0.5688298403057928
221,0,0.0,0.5617051430061819
222,0,0.0,0.5602175995068185
223,0,0.0,0.5474624052917614
224,0,0.0,0.5389261262760447
225,0,0.0,0.5320492257844163
226,0,0.0,0.5290911622094914
227,0,0.0,0.5100939601119574
228,0,0.0,0.4763260350375757
229,0,0.0,0.4761906174982023
230,0,0.0,0.4760505979529078
231,0,0.0,0.47391411042933895
232,0,0.0,0.46329209906746727
233,0,0.0,0.4592847970716771
234,0,0.0,0.40865604706916797
235,0,0.0,0.3999376460656946
236,0,0.0,0.3768648689400469
237,0,0.0,0.3767264072920775
238,0,0.0,0.37169884844552165
239,0,0.0,0.36769030632181726
240,0,0.0,0.30602549568005705
241,0,0.0,0.3048889058309704
242,0,0.0,0.27732188140969666
243,0,0.0,0.26616979881673775
244,0,0.0,0.25750397230693617
245,0,0.0,0.25385653213953635
246,0,0.0,0.2535047859484338
247,0,0.0,0.22550454108552737
248,0,0.0,0.21136667658830574
249,0,0.0,0.18844495779402493
250,0,0.0,0.14999097415352386
251,0,0.0,0.09827799913964351
252,0,0.0,0.06980976190346976
